horizon_day,date,forecast_demand,store_id,product_id
7,2024-07-02,1.2048666666666685,46,631
1,2024-06-26,1.4479999999999966,46,682
2,2024-06-27,1.5116666666666638,46,682
3,2024-06-28,1.4603333333333302,46,682
4,2024-06-29,1.4209999999999972,46,682
5,2024-06-30,1.5469999999999966,46,682
6,2024-07-01,1.338999999999997,46,682
7,2024-07-02,1.3689999999999967,46,682
1,2024-06-26,0.6001000000000003,46,363
2,2024-06-27,0.9128000000000001,46,363
3,2024-06-28,1.108666666666667,46,363
4,2024-06-29,1.0572333333333335,46,363
5,2024-06-30,1.207900000000001,46,363
6,2024-07-01,1.0343333333333333,46,363
7,2024-07-02,0.8830000000000005,46,363
1,2024-06-26,1.1626666666666658,46,291
2,2024-06-27,1.2579999999999998,46,291
3,2024-06-28,1.179333333333333,46,291
4,2024-06-29,1.2649999999999992,46,291
5,2024-06-30,1.2053333333333325,46,291
6,2024-07-01,1.1,46,291
7,2024-07-02,1.1693333333333336,46,291
1,2024-06-26,1.1783333333333315,46,351
2,2024-06-27,1.1009333333333322,46,351
3,2024-06-28,1.1451333333333322,46,351
4,2024-06-29,1.0961333333333314,46,351
5,2024-06-30,1.2469999999999979,46,351
6,2024-07-01,1.1506,46,351
7,2024-07-02,1.091599999999999,46,351
1,2024-06-26,1.1966666666666648,46,600
2,2024-06-27,1.1903333333333312,46,600
3,2024-06-28,1.2039999999999975,46,600
4,2024-06-29,1.3923333333333303,46,600
5,2024-06-30,1.3859999999999975,46,600
6,2024-07-01,1.1923333333333315,46,600
7,2024-07-02,1.1906666666666645,46,600
1,2024-06-26,1.59166666666666,46,644
2,2024-06-27,1.6849999999999938,46,644
3,2024-06-28,1.6693333333333276,46,644
4,2024-06-29,1.6813333333333274,46,644
5,2024-06-30,1.707999999999994,46,644
6,2024-07-01,1.6759999999999955,46,644
7,2024-07-02,1.6859999999999944,46,644
1,2024-06-26,1.243666666666666,46,729
2,2024-06-27,1.1966666666666668,46,729
3,2024-06-28,1.2046666666666666,46,729
4,2024-06-29,1.1436666666666655,46,729
5,2024-06-30,1.1449999999999994,46,729
6,2024-07-01,1.1953333333333331,46,729
7,2024-07-02,1.1273333333333333,46,729
1,2024-06-26,1.205833333333334,46,201
2,2024-06-27,1.2400333333333338,46,201
3,2024-06-28,1.2093666666666676,46,201
4,2024-06-29,1.2809000000000006,46,201
5,2024-06-30,1.2845000000000002,46,201
6,2024-07-01,1.2123333333333333,46,201
7,2024-07-02,1.2165000000000006,46,201
1,2024-06-26,1.6080000000000025,46,6
2,2024-06-27,1.5890000000000029,46,6
3,2024-06-28,1.5860000000000019,46,6
4,2024-06-29,1.5890000000000024,46,6
5,2024-06-30,1.6146666666666691,46,6
6,2024-07-01,1.547333333333336,46,6
7,2024-07-02,1.5813333333333355,46,6
1,2024-06-26,0.9566666666666667,46,345
2,2024-06-27,0.9753333333333326,46,345
3,2024-06-28,1.0031999999999988,46,345
4,2024-06-29,1.1209333333333333,46,345
5,2024-06-30,1.0838666666666665,46,345
6,2024-07-01,0.8646666666666677,46,345
7,2024-07-02,0.8675333333333346,46,345
1,2024-06-26,1.0405999999999977,46,638
2,2024-06-27,1.0194666666666645,46,638
3,2024-06-28,0.9868333333333317,46,638
4,2024-06-29,0.9997333333333311,46,638
5,2024-06-30,1.066399999999998,46,638
6,2024-07-01,1.004366666666665,46,638
7,2024-07-02,1.0107999999999981,46,638
1,2024-06-26,2.0796666666666663,46,194
2,2024-06-27,2.068999999999999,46,194
3,2024-06-28,2.0746666666666664,46,194
4,2024-06-29,2.073333333333333,46,194
5,2024-06-30,2.070666666666666,46,194
6,2024-07-01,2.0373333333333323,46,194
7,2024-07-02,2.0689999999999995,46,194
1,2024-06-26,1.7013333333333374,46,439
2,2024-06-27,1.7726666666666717,46,439
3,2024-06-28,1.8613333333333382,46,439
4,2024-06-29,1.803333333333338,46,439
5,2024-06-30,2.0583333333333353,46,439
6,2024-07-01,2.269,46,439
7,2024-07-02,2.4069999999999987,46,439
1,2024-06-26,1.2136666666666673,46,578
2,2024-06-27,1.213666666666667,46,578
3,2024-06-28,1.2406666666666664,46,578
4,2024-06-29,1.273,46,578
5,2024-06-30,1.2819999999999991,46,578
6,2024-07-01,1.2133333333333327,46,578
7,2024-07-02,1.2559999999999991,46,578
1,2024-06-26,0.6573333333333328,46,774
2,2024-06-27,0.6339999999999993,46,774
3,2024-06-28,0.6543333333333327,46,774
4,2024-06-29,0.6323333333333329,46,774
5,2024-06-30,0.6599999999999996,46,774
6,2024-07-01,0.6689333333333326,46,774
7,2024-07-02,0.580933333333333,46,774
1,2024-06-26,0.49400000000000055,46,500
2,2024-06-27,0.5476666666666666,46,500
3,2024-06-28,0.5803333333333336,46,500
4,2024-06-29,0.5676666666666665,46,500
5,2024-06-30,0.5556666666666668,46,500
6,2024-07-01,0.4736666666666673,46,500
7,2024-07-02,0.47466666666666735,46,500
1,2024-06-26,0.9733333333333334,46,21
2,2024-06-27,0.9496666666666665,46,21
3,2024-06-28,0.9883333333333335,46,21
4,2024-06-29,1.0570000000000002,46,21
5,2024-06-30,1.2103333333333326,46,21
6,2024-07-01,0.9843333333333334,46,21
7,2024-07-02,1.055666666666666,46,21
1,2024-06-26,0.9003333333333327,46,688
2,2024-06-27,0.9180000000000005,46,688
3,2024-06-28,1.0143333333333329,46,688
4,2024-06-29,1.037,46,688
5,2024-06-30,1.069,46,688
6,2024-07-01,0.8873333333333346,46,688
7,2024-07-02,0.8986666666666673,46,688
1,2024-06-26,0.9802666666666656,46,843
2,2024-06-27,0.9042666666666641,46,843
3,2024-06-28,0.9282666666666642,46,843
4,2024-06-29,0.8484666666666646,46,843
5,2024-06-30,0.8729999999999979,46,843
6,2024-07-01,0.8303333333333316,46,843
7,2024-07-02,0.838933333333332,46,843
1,2024-06-26,1.6788333333333352,46,23
2,2024-06-27,1.6145333333333336,46,23
3,2024-06-28,1.6469666666666676,46,23
4,2024-06-29,1.6478333333333348,46,23
5,2024-06-30,1.6428333333333343,46,23
6,2024-07-01,1.6526333333333347,46,23
7,2024-07-02,1.6199333333333337,46,23
1,2024-06-26,7.965733333333339,181,300
2,2024-06-27,7.184866666666676,181,300
3,2024-06-28,8.03106666666668,181,300
4,2024-06-29,8.278400000000008,181,300
5,2024-06-30,8.450533333333341,181,300
6,2024-07-01,7.353000000000011,181,300
7,2024-07-02,7.9497333333333415,181,300
1,2024-06-26,4.520666666666672,181,117
2,2024-06-27,4.779000000000006,181,117
3,2024-06-28,5.12166666666667,181,117
4,2024-06-29,5.171,181,117
5,2024-06-30,5.196666666666669,181,117
6,2024-07-01,4.771000000000002,181,117
7,2024-07-02,4.713,181,117
1,2024-06-26,4.845666666666671,181,691
2,2024-06-27,5.052333333333328,181,691
3,2024-06-28,5.138999999999992,181,691
4,2024-06-29,5.398999999999989,181,691
5,2024-06-30,5.543999999999983,181,691
6,2024-07-01,5.20566666666666,181,691
7,2024-07-02,5.141333333333325,181,691
1,2024-06-26,4.094000000000001,181,70
2,2024-06-27,3.634333333333332,181,70
3,2024-06-28,4.021000000000002,181,70
4,2024-06-29,3.559333333333331,181,70
5,2024-06-30,3.703666666666664,181,70
6,2024-07-01,3.4653333333333323,181,70
7,2024-07-02,3.505000000000001,181,70
1,2024-06-26,3.963666666666663,181,215
2,2024-06-27,3.8769999999999945,181,215
3,2024-06-28,3.891999999999995,181,215
4,2024-06-29,3.850999999999996,181,215
5,2024-06-30,4.525,181,215
6,2024-07-01,4.000666666666662,181,215
7,2024-07-02,3.9476666666666618,181,215
1,2024-06-26,3.839666666666664,181,104
2,2024-06-27,3.8766666666666643,181,104
3,2024-06-28,3.9849999999999968,181,104
4,2024-06-29,4.174666666666666,181,104
5,2024-06-30,4.276666666666666,181,104
6,2024-07-01,3.8993333333333315,181,104
7,2024-07-02,3.8426666666666636,181,104
1,2024-06-26,1.89033333333333,181,4
2,2024-06-27,1.943999999999996,181,4
3,2024-06-28,1.9923333333333282,181,4
4,2024-06-29,2.196999999999994,181,4
5,2024-06-30,2.202333333333327,181,4
6,2024-07-01,1.9406666666666625,181,4
7,2024-07-02,1.9473333333333294,181,4
1,2024-06-26,3.043666666666674,181,796
2,2024-06-27,3.120666666666672,181,796
3,2024-06-28,3.1216666666666724,181,796
4,2024-06-29,3.2643333333333375,181,796
5,2024-06-30,3.348000000000006,181,796
6,2024-07-01,3.06433333333334,181,796
7,2024-07-02,3.1190000000000055,181,796
1,2024-06-26,1.920000000000001,181,481
2,2024-06-27,2.154000000000002,181,481
3,2024-06-28,2.2486666666666695,181,481
4,2024-06-29,2.2503333333333355,181,481
5,2024-06-30,2.218000000000002,181,481
6,2024-07-01,1.7070000000000012,181,481
7,2024-07-02,1.7343333333333333,181,481
1,2024-06-26,2.3763333333333327,181,486
2,2024-06-27,2.3873333333333333,181,486
3,2024-06-28,2.4149999999999996,181,486
4,2024-06-29,2.4566666666666657,181,486
5,2024-06-30,2.5309999999999997,181,486
6,2024-07-01,2.509666666666666,181,486
7,2024-07-02,2.515999999999999,181,486
1,2024-06-26,1.692666666666671,181,76
2,2024-06-27,1.7906666666666702,181,76
3,2024-06-28,1.7276666666666696,181,76
4,2024-06-29,1.8076666666666699,181,76
5,2024-06-30,1.8903333333333368,181,76
6,2024-07-01,2.672666666666659,181,76
7,2024-07-02,2.785999999999991,181,76
1,2024-06-26,1.0633333333333332,181,118
2,2024-06-27,1.0423333333333333,181,118
3,2024-06-28,1.0383333333333333,181,118
4,2024-06-29,1.0416666666666667,181,118
5,2024-06-30,1.057666666666667,181,118
6,2024-07-01,1.0886666666666676,181,118
7,2024-07-02,1.0886666666666673,181,118
1,2024-06-26,2.270333333333329,181,580
2,2024-06-27,2.244999999999996,181,580
3,2024-06-28,2.3209999999999957,181,580
4,2024-06-29,2.990666666666665,181,580
5,2024-06-30,2.9969999999999914,181,580
6,2024-07-01,2.6739999999999977,181,580
7,2024-07-02,2.735999999999995,181,580
1,2024-06-26,2.1126666666666667,181,775
2,2024-06-27,2.160666666666666,181,775
3,2024-06-28,2.1466666666666643,181,775
4,2024-06-29,2.141333333333331,181,775
5,2024-06-30,2.6206666666666676,181,775
6,2024-07-01,2.096666666666666,181,775
7,2024-07-02,2.0150000000000006,181,775
1,2024-06-26,1.7446666666666661,181,19
2,2024-06-27,2.248333333333337,181,19
3,2024-06-28,1.7506666666666664,181,19
4,2024-06-29,1.802333333333332,181,19
5,2024-06-30,1.9663333333333337,181,19
6,2024-07-01,1.8643333333333327,181,19
7,2024-07-02,1.8336666666666657,181,19
1,2024-06-26,3.282666666666674,181,166
2,2024-06-27,3.5553333333333392,181,166
3,2024-06-28,3.709333333333338,181,166
4,2024-06-29,3.7340000000000053,181,166
5,2024-06-30,3.7810000000000046,181,166
6,2024-07-01,3.645666666666672,181,166
7,2024-07-02,3.6543333333333385,181,166
1,2024-06-26,2.2549333333333355,181,122
2,2024-06-27,2.2412333333333345,181,122
3,2024-06-28,2.2345666666666695,181,122
4,2024-06-29,2.2213333333333356,181,122
5,2024-06-30,2.2263333333333355,181,122
6,2024-07-01,2.2615000000000007,181,122
7,2024-07-02,2.2638333333333347,181,122
1,2024-06-26,1.6350000000000033,181,596
2,2024-06-27,1.6463333333333348,181,596
3,2024-06-28,1.6136666666666697,181,596
4,2024-06-29,1.6463333333333354,181,596
5,2024-06-30,1.7013333333333358,181,596
6,2024-07-01,1.7080000000000015,181,596
7,2024-07-02,1.880000000000003,181,596
1,2024-06-26,1.5310000000000001,181,114
2,2024-06-27,1.5406666666666675,181,114
3,2024-06-28,1.8476666666666661,181,114
4,2024-06-29,1.8049999999999997,181,114
5,2024-06-30,1.8509999999999998,181,114
6,2024-07-01,1.8480000000000008,181,114
7,2024-07-02,1.8413333333333328,181,114
1,2024-06-26,1.9503333333333337,181,41
2,2024-06-27,1.7940666666666671,181,41
3,2024-06-28,1.8643333333333338,181,41
4,2024-06-29,1.8886666666666678,181,41
5,2024-06-30,1.8258000000000016,181,41
6,2024-07-01,1.8270666666666666,181,41
7,2024-07-02,1.9443333333333332,181,41
1,2024-06-26,0.9059000000000015,181,292
2,2024-06-27,0.8896666666666687,181,292
3,2024-06-28,0.9054000000000018,181,292
4,2024-06-29,0.890533333333335,181,292
5,2024-06-30,0.8798333333333352,181,292
6,2024-07-01,0.884633333333335,181,292
7,2024-07-02,0.8976000000000013,181,292
1,2024-06-26,1.7600000000000011,181,240
2,2024-06-27,1.8643333333333343,181,240
3,2024-06-28,1.9203333333333341,181,240
4,2024-06-29,1.9676666666666711,181,240
5,2024-06-30,2.1913333333333394,181,240
6,2024-07-01,1.7720000000000016,181,240
7,2024-07-02,1.687333333333336,181,240
1,2024-06-26,1.4519999999999982,181,810
2,2024-06-27,1.4969999999999992,181,810
3,2024-06-28,1.4963333333333324,181,810
4,2024-06-29,1.581666666666666,181,810
5,2024-06-30,1.8053333333333303,181,810
6,2024-07-01,1.499666666666665,181,810
7,2024-07-02,1.5043333333333324,181,810
1,2024-06-26,1.3586666666666676,181,600
2,2024-06-27,1.357,181,600
3,2024-06-28,1.3623333333333332,181,600
4,2024-06-29,1.789333333333331,181,600
5,2024-06-30,1.8009999999999984,181,600
6,2024-07-01,1.3413333333333344,181,600
7,2024-07-02,1.3300000000000003,181,600
1,2024-06-26,1.1650000000000003,181,578
2,2024-06-27,1.4450000000000014,181,578
3,2024-06-28,1.4803333333333375,181,578
4,2024-06-29,1.4256666666666689,181,578
5,2024-06-30,1.2566666666666664,181,578
6,2024-07-01,1.4790000000000008,181,578
7,2024-07-02,1.144666666666667,181,578
1,2024-06-26,1.1946666666666639,181,769
2,2024-06-27,1.158333333333332,181,769
3,2024-06-28,1.1953333333333331,181,769
4,2024-06-29,1.213333333333333,181,769
5,2024-06-30,1.5220000000000007,181,769
6,2024-07-01,1.3870000000000007,181,769
7,2024-07-02,1.3529999999999995,181,769
1,2024-06-26,1.4093333333333347,181,207
2,2024-06-27,1.4396666666666682,181,207
3,2024-06-28,1.4343333333333346,181,207
4,2024-06-29,1.4636666666666684,181,207
5,2024-06-30,1.680333333333335,181,207
6,2024-07-01,0.9389999999999997,181,207
7,2024-07-02,0.6899999999999992,181,207
1,2024-06-26,1.2826666666666682,181,500
2,2024-06-27,1.277333333333335,181,500
3,2024-06-28,1.2970000000000013,181,500
4,2024-06-29,1.356333333333335,181,500
5,2024-06-30,1.3843333333333345,181,500
6,2024-07-01,1.3430000000000015,181,500
7,2024-07-02,1.3333333333333346,181,500
1,2024-06-26,0.9319999999999982,181,802
2,2024-06-27,0.9166666666666657,181,802
3,2024-06-28,0.897999999999999,181,802
4,2024-06-29,0.9649999999999989,181,802
5,2024-06-30,1.0209999999999997,181,802
6,2024-07-01,0.9623333333333324,181,802
7,2024-07-02,0.9846666666666662,181,802
1,2024-06-26,2.231333333333335,181,129
2,2024-06-27,2.3533333333333353,181,129
3,2024-06-28,2.3080000000000016,181,129
4,2024-06-29,2.3903333333333365,181,129
5,2024-06-30,2.4766666666666683,181,129
6,2024-07-01,2.238666666666667,181,129
7,2024-07-02,2.5120000000000022,181,129
1,2024-06-26,1.0116666666666663,181,740
2,2024-06-27,1.0196666666666658,181,740
3,2024-06-28,1.0466666666666662,181,740
4,2024-06-29,1.4229999999999994,181,740
5,2024-06-30,1.3543333333333334,181,740
6,2024-07-01,1.1703333333333326,181,740
7,2024-07-02,1.1223333333333332,181,740
1,2024-06-26,1.4523333333333355,181,783
2,2024-06-27,1.4193333333333347,181,783
3,2024-06-28,1.4753333333333347,181,783
4,2024-06-29,1.406666666666668,181,783
5,2024-06-30,1.583333333333335,181,783
6,2024-07-01,1.3816666666666677,181,783
7,2024-07-02,1.496333333333335,181,783
1,2024-06-26,1.4569999999999976,181,834
2,2024-06-27,1.347666666666664,181,834
3,2024-06-28,1.3493333333333308,181,834
4,2024-06-29,1.3463333333333307,181,834
5,2024-06-30,1.3213333333333308,181,834
6,2024-07-01,1.332333333333331,181,834
7,2024-07-02,1.3986666666666647,181,834
1,2024-06-26,1.0240000000000002,181,422
2,2024-06-27,0.996666666666667,181,422
3,2024-06-28,1.0133333333333336,181,422
4,2024-06-29,1.210000000000001,181,422
5,2024-06-30,1.2836666666666687,181,422
6,2024-07-01,1.0616666666666679,181,422
7,2024-07-02,0.9816666666666676,181,422
1,2024-06-26,1.5663333333333334,181,554
2,2024-06-27,1.6019999999999996,181,554
3,2024-06-28,1.6289999999999993,181,554
4,2024-06-29,1.657666666666666,181,554
5,2024-06-30,1.6539999999999995,181,554
6,2024-07-01,1.4776666666666667,181,554
7,2024-07-02,1.5990000000000004,181,554
1,2024-06-26,0.5570000000000005,181,214
2,2024-06-27,0.5563333333333333,181,214
3,2024-06-28,0.5153333333333336,181,214
4,2024-06-29,0.557,181,214
5,2024-06-30,0.3912333333333336,181,214
6,2024-07-01,0.41133333333333366,181,214
7,2024-07-02,0.40633333333333366,181,214
1,2024-06-26,0.9203333333333338,181,190
2,2024-06-27,0.9256666666666672,181,190
3,2024-06-28,0.9063333333333344,181,190
4,2024-06-29,0.9333333333333345,181,190
5,2024-06-30,1.0343333333333349,181,190
6,2024-07-01,0.9296666666666681,181,190
7,2024-07-02,0.9416666666666672,181,190
1,2024-06-26,1.3869999999999987,181,6
2,2024-06-27,1.3559999999999992,181,6
3,2024-06-28,1.3799999999999997,181,6
4,2024-06-29,1.316666666666665,181,6
5,2024-06-30,1.3699999999999999,181,6
6,2024-07-01,1.4103333333333326,181,6
7,2024-07-02,1.3796666666666664,181,6
1,2024-06-26,0.9856666666666665,181,127
2,2024-06-27,0.9749999999999994,181,127
3,2024-06-28,0.9829999999999992,181,127
4,2024-06-29,1.0359999999999987,181,127
5,2024-06-30,1.0656666666666654,181,127
6,2024-07-01,0.7379999999999999,181,127
7,2024-07-02,0.875666666666666,181,127
1,2024-06-26,0.7096666666666671,181,638
2,2024-06-27,0.7549999999999998,181,638
3,2024-06-28,0.7396666666666674,181,638
4,2024-06-29,0.773333333333334,181,638
5,2024-06-30,0.7786666666666674,181,638
6,2024-07-01,0.7273333333333337,181,638
7,2024-07-02,0.746,181,638
1,2024-06-26,0.9484666666666647,181,635
2,2024-06-27,0.9674666666666648,181,635
3,2024-06-28,0.9678999999999983,181,635
4,2024-06-29,1.0062333333333324,181,635
5,2024-06-30,0.9822333333333324,181,635
6,2024-07-01,0.9418999999999983,181,635
7,2024-07-02,0.9322333333333322,181,635
1,2024-06-26,0.7493333333333322,181,77
2,2024-06-27,0.9016666666666657,181,77
3,2024-06-28,0.8453333333333326,181,77
4,2024-06-29,0.8953333333333326,181,77
5,2024-06-30,0.8896666666666668,181,77
6,2024-07-01,0.761333333333333,181,77
7,2024-07-02,0.6846666666666663,181,77
1,2024-06-26,1.1313333333333349,181,21
2,2024-06-27,1.2780000000000002,181,21
3,2024-06-28,1.1606666666666678,181,21
4,2024-06-29,1.2383333333333315,181,21
5,2024-06-30,1.2706666666666662,181,21
6,2024-07-01,1.126666666666667,181,21
7,2024-07-02,1.215,181,21
1,2024-06-26,0.9170000000000008,181,11
2,2024-06-27,0.9250000000000007,181,11
3,2024-06-28,0.9706666666666681,181,11
4,2024-06-29,0.9906666666666681,181,11
5,2024-06-30,1.0130000000000001,181,11
6,2024-07-01,1.0033333333333352,181,11
7,2024-07-02,1.0256666666666692,181,11
1,2024-06-26,0.9375999999999984,181,672
2,2024-06-27,0.907466666666666,181,672
3,2024-06-28,0.889933333333333,181,672
4,2024-06-29,0.7841333333333317,181,672
5,2024-06-30,0.7805999999999986,181,672
6,2024-07-01,0.9074666666666648,181,672
7,2024-07-02,0.8872666666666652,181,672
1,2024-06-26,0.7999666666666666,181,296
2,2024-06-27,0.8134999999999978,181,296
3,2024-06-28,0.8147333333333329,181,296
4,2024-06-29,0.8268000000000003,181,296
5,2024-06-30,0.8487000000000008,181,296
6,2024-07-01,0.8501333333333334,181,296
7,2024-07-02,0.8425999999999986,181,296
1,2024-06-26,0.9721333333333327,181,843
2,2024-06-27,0.983333333333333,181,843
3,2024-06-28,0.9699999999999996,181,843
4,2024-06-29,0.9919999999999995,181,843
5,2024-06-30,0.9508999999999992,181,843
6,2024-07-01,0.9775333333333331,181,843
7,2024-07-02,0.9624666666666661,181,843
1,2024-06-26,0.6083333333333328,181,26
2,2024-06-27,0.6269999999999996,181,26
3,2024-06-28,0.7636666666666655,181,26
4,2024-06-29,0.9949999999999971,181,26
5,2024-06-30,0.9776666666666645,181,26
6,2024-07-01,0.7193333333333323,181,26
7,2024-07-02,0.7696666666666647,181,26
1,2024-06-26,0.8096000000000007,181,140
2,2024-06-27,0.8007999999999997,181,140
3,2024-06-28,0.9258666666666652,181,140
4,2024-06-29,0.8935333333333327,181,140
5,2024-06-30,0.9065999999999995,181,140
6,2024-07-01,0.8023999999999994,181,140
7,2024-07-02,0.9335999999999992,181,140
1,2024-06-26,0.7053333333333335,181,856
2,2024-06-27,0.7530000000000011,181,856
3,2024-06-28,0.7540000000000007,181,856
4,2024-06-29,0.7256666666666672,181,856
5,2024-06-30,0.7086666666666667,181,856
6,2024-07-01,0.6793333333333325,181,856
7,2024-07-02,0.9303333333333336,181,856
1,2024-06-26,5.489666666666678,182,117
2,2024-06-27,5.179333333333343,182,117
3,2024-06-28,5.78400000000001,182,117
4,2024-06-29,5.766333333333343,182,117
5,2024-06-30,4.393666666666674,182,117
6,2024-07-01,4.195333333333341,182,117
7,2024-07-02,4.204000000000008,182,117
1,2024-06-26,6.602999999999999,182,70
2,2024-06-27,6.578000000000002,182,70
3,2024-06-28,7.343,182,70
4,2024-06-29,7.421666666666673,182,70
5,2024-06-30,5.56333333333334,182,70
6,2024-07-01,5.256666666666673,182,70
7,2024-07-02,4.719666666666672,182,70
1,2024-06-26,2.7633333333333274,182,4
2,2024-06-27,2.7686666666666615,182,4
3,2024-06-28,3.5366666666666604,182,4
4,2024-06-29,4.077999999999994,182,4
5,2024-06-30,4.2119999999999935,182,4
6,2024-07-01,2.7559999999999953,182,4
7,2024-07-02,2.8086666666666606,182,4
1,2024-06-26,4.580999999999994,182,185
2,2024-06-27,4.727333333333323,182,185
3,2024-06-28,4.807666666666657,182,185
4,2024-06-29,4.825999999999995,182,185
5,2024-06-30,5.515999999999997,182,185
6,2024-07-01,4.608666666666659,182,185
7,2024-07-02,4.711666666666658,182,185
1,2024-06-26,5.731666666666671,182,215
2,2024-06-27,5.7360000000000015,182,215
3,2024-06-28,5.756333333333334,182,215
4,2024-06-29,5.825666666666669,182,215
5,2024-06-30,6.699333333333338,182,215
6,2024-07-01,5.721333333333342,182,215
7,2024-07-02,5.788666666666664,182,215
1,2024-06-26,3.1999999999999984,182,119
2,2024-06-27,3.3426666666666645,182,119
3,2024-06-28,3.146333333333335,182,119
4,2024-06-29,4.002999999999999,182,119
5,2024-06-30,3.088999999999998,182,119
6,2024-07-01,3.9359999999999977,182,119
7,2024-07-02,3.166333333333332,182,119
1,2024-06-26,4.004333333333329,182,143
2,2024-06-27,4.071333333333329,182,143
3,2024-06-28,4.340333333333331,182,143
4,2024-06-29,4.2403333333333295,182,143
5,2024-06-30,4.274999999999995,182,143
6,2024-07-01,4.070999999999994,182,143
7,2024-07-02,4.117666666666663,182,143
1,2024-06-26,2.7763333333333278,182,486
2,2024-06-27,2.7943333333333276,182,486
3,2024-06-28,2.854333333333328,182,486
4,2024-06-29,3.112333333333327,182,486
5,2024-06-30,3.026333333333327,182,486
6,2024-07-01,3.030333333333326,182,486
7,2024-07-02,2.9523333333333266,182,486
1,2024-06-26,3.7889999999999993,182,481
2,2024-06-27,3.592666666666667,182,481
3,2024-06-28,3.770000000000003,182,481
4,2024-06-29,3.786333333333337,182,481
5,2024-06-30,3.8293333333333393,182,481
6,2024-07-01,3.590666666666666,182,481
7,2024-07-02,3.7409999999999983,182,481
1,2024-06-26,2.2021333333333386,182,292
2,2024-06-27,2.2126666666666717,182,292
3,2024-06-28,2.217000000000006,182,292
4,2024-06-29,2.5664666666666727,182,292
5,2024-06-30,2.503866666666671,182,292
6,2024-07-01,2.1993333333333394,182,292
7,2024-07-02,2.1992666666666723,182,292
1,2024-06-26,3.085333333333332,182,71
2,2024-06-27,2.742999999999999,182,71
3,2024-06-28,2.797666666666664,182,71
4,2024-06-29,3.411333333333332,182,71
5,2024-06-30,3.4640000000000026,182,71
6,2024-07-01,2.7266666666666657,182,71
7,2024-07-02,2.7046666666666668,182,71
1,2024-06-26,1.3686666666666656,182,118
2,2024-06-27,1.0646666666666669,182,118
3,2024-06-28,1.4866666666666644,182,118
4,2024-06-29,1.583666666666663,182,118
5,2024-06-30,1.6766666666666628,182,118
6,2024-07-01,1.1306666666666665,182,118
7,2024-07-02,1.1410000000000002,182,118
1,2024-06-26,3.0748666666666664,182,122
2,2024-06-27,3.007300000000001,182,122
3,2024-06-28,3.1678666666666673,182,122
4,2024-06-29,3.1026333333333334,182,122
5,2024-06-30,3.138633333333334,182,122
6,2024-07-01,2.909533333333334,182,122
7,2024-07-02,2.9024666666666668,182,122
1,2024-06-26,2.069000000000003,182,596
2,2024-06-27,2.1246666666666685,182,596
3,2024-06-28,2.1616666666666684,182,596
4,2024-06-29,2.1490000000000022,182,596
5,2024-06-30,2.1563333333333357,182,596
6,2024-07-01,2.08766666666667,182,596
7,2024-07-02,2.115000000000002,182,596
1,2024-06-26,2.2916666666666647,182,76
2,2024-06-27,2.241666666666665,182,76
3,2024-06-28,1.8936666666666706,182,76
4,2024-06-29,2.2293333333333285,182,76
5,2024-06-30,1.9533333333333325,182,76
6,2024-07-01,1.7650000000000035,182,76
7,2024-07-02,2.094333333333334,182,76
1,2024-06-26,0.965666666666667,182,116
2,2024-06-27,0.8716666666666665,182,116
3,2024-06-28,0.9909999999999997,182,116
4,2024-06-29,0.9316666666666663,182,116
5,2024-06-30,0.9479999999999995,182,116
6,2024-07-01,0.7390000000000004,182,116
7,2024-07-02,0.8346666666666671,182,116
1,2024-06-26,3.812000000000018,182,834
2,2024-06-27,3.862000000000018,182,834
3,2024-06-28,3.8803333333333514,182,834
4,2024-06-29,3.880000000000019,182,834
5,2024-06-30,3.875000000000019,182,834
6,2024-07-01,3.8860000000000174,182,834
7,2024-07-02,3.874000000000017,182,834
1,2024-06-26,2.102333333333331,182,19
2,2024-06-27,2.2379999999999978,182,19
3,2024-06-28,2.127666666666665,182,19
4,2024-06-29,2.2339999999999973,182,19
5,2024-06-30,1.9436666666666655,182,19
6,2024-07-01,1.656000000000001,182,19
7,2024-07-02,1.728666666666668,182,19
1,2024-06-26,2.1640000000000006,182,810
2,2024-06-27,2.0590000000000015,182,810
3,2024-06-28,2.383000000000001,182,810
4,2024-06-29,2.800666666666666,182,810
5,2024-06-30,2.90533333333333,182,810
6,2024-07-01,2.001999999999999,182,810
7,2024-07-02,1.9951333333333328,182,810
1,2024-06-26,1.9296666666666682,182,397
2,2024-06-27,1.845666666666668,182,397
3,2024-06-28,2.6023333333333323,182,397
4,2024-06-29,2.7903333333333324,182,397
5,2024-06-30,2.814666666666665,182,397
6,2024-07-01,2.0096666666666674,182,397
7,2024-07-02,1.9563333333333348,182,397
1,2024-06-26,2.0150000000000015,182,426
2,2024-06-27,2.0213333333333345,182,426
3,2024-06-28,2.3526666666666656,182,426
4,2024-06-29,2.5520000000000014,182,426
5,2024-06-30,2.6553333333333358,182,426
6,2024-07-01,2.407000000000001,182,426
7,2024-07-02,2.546666666666669,182,426
1,2024-06-26,1.8583333333333323,182,802
2,2024-06-27,1.799999999999999,182,802
3,2024-06-28,1.9309999999999987,182,802
4,2024-06-29,2.0036666666666667,182,802
5,2024-06-30,1.7753333333333319,182,802
6,2024-07-01,1.6839999999999968,182,802
7,2024-07-02,1.6829999999999972,182,802
1,2024-06-26,2.5872333333333315,182,41
2,2024-06-27,2.459899999999998,182,41
